season,vcaseid,no,outtrip_no,vq21,vq21a,vq22,vq22_1,vq23_1,vq23_2,vq23_3,vq23_4,vq23_5,vq23_6,vq23_7,vq23_8,vq23_9,vq23_10,vq24,vq25a,vq25a1_1,vq25a1_2,vq25b,vq26,vq26a_1,vq26a_2,vq26a_3,vq26a_4,vq26a_5,vq27,vq27a_1,vq27a_2,vq27a_3,vq27a_4,vq27a_5,vq28,vq28a_1,vq28a_2,vq28a_3,vq28a_4,vq29,vq29a,vq29b,vq29b1_1,vq29b1_2,vq29b1_3,vq29b1_4,vq29b1_5,vq29c,vq29d,vq29e,vq29e1_1,vq29e1_2,vq29e1_3,vq29e1_4,vq29e1_5,vb1,vb2,vb3,vb4,vb5,vb6,vb7,w
2,96106334,6247,763,5,4,1,2,13, , , , , , , , , ,1,3, ,2,7,2,3, , , , ,2, , , , , ,2, , , , ,5,5,1, , , , , ,9,8,1, , , , , ,10,3,13,2,5,1,1,.526279
3,96139474,12877,1708,5,4,1,2,13, , , , , , , , , ,1,3, ,2,7,1,1,3, , , ,1,1,2,4, , ,2, , , , ,5,5,1, , , , , ,1,6,1, , , , , ,11,5,13,2,7,4,1,.373086
1,96149914,2259,298,7,6,1,1,2, , , , , , , , , ,1,3, ,2,7,1,4, , , , ,2, , , , , ,2, , , , ,5,4,1, , , , , ,9,7,1, , , , , ,10,3,11,2,6,4,2,.513538
2,96139474,7092,898,5,4,1,2,13, , , , , , , , , ,1,3, ,2,7,1,4,6, , , ,2, , , , , ,2, , , , ,5,4,1, , , , , ,1,7,1, , , , , ,11,5,13,2,6,4,1,.481645
2,97118491,10445,1343,5,4,1,2,2, , , , , , , , , ,1,3, ,2,7,1,6, , , , ,2, , , , , ,2, , , , ,5,4,6,2, , , , ,1,9,1, , , , , ,9,4,13,2,6,2,2,.389074
4,96144072,18895,2543,4,3,1,1,13, , , , , , , , , ,1,3, ,2,7,1,3, , , , ,2, , , , , ,2, , , , ,5,3,1, , , , , ,1,1,1, , , , , ,11,3,13,2,2,2,2,.882825
4,99223914,23362,3144,4,3,1,2,13, , , , , , , , , ,1,3, ,2,7,3,1,2,3,5, ,2, , , , , ,2, , , , ,5,3,1, , , , , ,9,3,1, , , , , ,6,5,1,1,6,6,1,2.320289
1,96110011,5119,63,5,4,1,1,4, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,1,2,4,6, ,2, , , , ,5,0,1, , , , , ,8,6,1, , , , , ,6,5,4,3,8,1,2,.610606
1,96204348,4204,462,5,4,1,1,9, , , , , , , , , ,1,2, , ,7,4, , , , , ,1,1,2,4, , ,2, , , , ,5,0,4,1, , , , ,9,7,1, , , , , ,4,5,3,1,8,8,2,.664428
1,96212421,4942,498,5,4,1,1,12, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4,6,7, ,2, , , , ,5,0,1, , , , , ,5,2,1, , , , , ,5,5,9,2,6,7,1,1.382927
1,96233302,439,614,5,4,1,2,12, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,4,6, , , ,2, , , , ,5,0,1, , , , , ,8,11,1, , , , , ,4,5,6,1,6,6,2,.660641
2,96120464,6602,823,5,4,1,1,12, , , , , , , , , ,1,1,3, ,7,4, , , , , ,1,2,4, , , ,2, , , , ,5,0,1, , , , , ,1,2,1, , , , , ,5,5,3,2,10,3,2,1.126926
2,96128286,6824,853,12,11,1,1,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4, , , ,2, , , , ,5,0,1, , , , , ,9,2,1, , , , , ,10,5,13,2,4,1,1,.634282
3,96224674,14084,1887,4,3,1,1,3, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4,6, , ,2, , , , ,5,0,1, , , , , ,1,9,1, , , , , ,9,5,13,2,5,19,2,.524315
3,96240818,14445,1931,3,2,1,2,1, , , , , , , , , ,1,2, , ,7,4, , , , , ,1,2,3,4, , ,2, , , , ,5,0,1, , , , , ,1,9,1, , , , , ,7,3,6,4,6,11,2,.606504
3,98125713,16114,2152,4,3,1,1,12, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4,7, , ,2, , , , ,5,0,1, , , , , ,8,4,1, , , , , ,6,3,6,2,7,1,2,1.042814
4,96135621,18755,2524,5,4,1,1,4, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,3,4, , ,2, , , , ,5,0,1, , , , , ,9,8,1, , , , , ,5,6,3,1,7,4,1,1.453987
4,96203552,19477,2632,7,6,1,1,4, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,3,4,5,6,2, , , , ,5,0,1, , , , , ,5,8,1, , , , , ,5,5,4,2,8,13,2,1.587848
4,96204473,19494,2636,5,4,1,1,13, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,3,6, , , ,2, , , , ,5,0,4,1,3, , , ,9,8,1, , , , , ,5,4,12,1,5,7,2,1.385106
4,99119520,21505,2906,5,4,1,1,13, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,3,4,6, ,2, , , , ,5,0,1, , , , , ,7,1,1, , , , , ,5,6,3,2,9,3,2,1.299838
4,99128126,21906,2960,5,4,1,1,3, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4, , , ,2, , , , ,5,0,1, , , , , ,7,6,1, , , , , ,9,2,13,2,4,1,2,.416436
2,96226051,8641,1110,6,5,3, ,2, , , , , , , , , ,1,3, ,2,7,3,4, , , , ,2, , , , , ,2, , , , ,4,88,1, , , , , ,10,88,1, , , , , ,8,3,11,2,1,6,2,.718586
1,96135951,5487,224,5,4,1,1,13, , , , , , , , , ,1,3, ,1,7,1,2, , , , ,2, , , , , ,2, , , , ,4,4,3,1, , , , ,1,3,1, , , , , ,9,5,3,2,6,1,2,.403493
1,96168879,2309,383,5,4,1,1,2, , , , , , , , , ,1,3, ,2,7,1,3,4, , , ,2, , , , , ,2, , , , ,4,4,1, , , , , ,1,9,1, , , , , ,7,4,5,2,6,4,2,.492086
2,96254276,9368,1191,9,8,1,2,2, , , , , , , , , ,1,3, ,2,7,3,1, , , , ,1,6, , , , ,2, , , , ,4,3,1, , , , , ,9,3,1, , , , , ,8,4,4,2,6,8,1,.975126
2,97230103,12043,1561,4,3,1,1,6, , , , , , , , , ,1,1,3, ,7,2,1,3, , , ,2, , , , , ,2, , , , ,4,3,1, , , , , ,9,6,1, , , , , ,6,4,4,2,7,4,1,1.777836
3,98108831,15263,2036,5,4,1,1,9, , , , , , , , , ,1,3, ,2,7,1,2,3, , , ,2, , , , , ,2, , , , ,4,3,1, , , , , ,8,2,1, , , , , ,8,4,5,2,6,3,1,.811789
3,98126765,16164,2159,7,6,1,2,60, , , , , , , , , ,1,3, ,2,7,1,5, , , , ,2, , , , , ,2, , , , ,4,3,1, , , , , ,11,1,1, , , , , ,8,5,8,2,10,18,1,1.234837
3,98108852,15265,2037,5,4,1,1,9, , , , , , , , , ,1,3, ,1,7,1,6, , , , ,2, , , , , ,2, , , , ,4,2,1, , , , , ,1,3,1, , , , , ,1,2,14,1,2,18,1,8.456758
1,96109127,1271,55,5,4,1,1,4, , , , , , , , , ,1,2, , ,7,4, , , , , ,1,2,4,6, , ,2, , , , ,4,0,2,3, , , , ,1,1,1, , , , , ,5,5,12,1,5,2,1,1.38236
1,96163848,2505,357,5,4,1,1,4, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4,6, , ,2, , , , ,4,0,1, , , , , ,1,5,1, , , , , ,11,1,13,4,4,4,2,.431521
1,96211433,3659,490,4,3,1,1,4, , , , , , , , , ,1,3, ,2,7,4, , , , , ,2, , , , , ,2, , , , ,4,0,1, , , , , ,88,10,1, , , , , ,9,2,10,2,4,11,2,.634718
2,96219962,8474,1092,5,4,1,2,8, , , , , , , , , ,1,1,3, ,7,4, , , , , ,1,1,2,4,7, ,2, , , , ,4,0,3,3, , , , ,1,8,1, , , , , ,7,5,6,2,8,6,1,.86045
3,96154295,13162,1742,6,5,1,1,9, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,1,2,3,4,6,2, , , , ,4,0,9,4, , , , ,8,3,1, , , , , ,5,5,2,2,10,4,1,2.116741
3,98102469,14927,1993,2,1,1,1,3, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4, , , ,2, , , , ,4,0,1, , , , , ,1,4,1, , , , , ,5,5,4,1,6,3,2,1.941176
3,98203967,16479,2206,5,4,3, ,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,2, , , , , ,2, , , , ,4,0,1, , , , , ,1,8,1, , , , , ,11,3,6,2,7,22,1,.031992
3,98212752,16964,2268,5,4,3, ,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,2, , , , , ,2, , , , ,4,0,1, , , , , ,88,2,1, , , , , ,11,5,13,2,8,21,1,.413728
4,96207457,19563,2644,5,4,1,2,9, , , , , , , , , ,1,2, , ,7,4, , , , , ,1,2,4, , , ,2, , , , ,4,0,1, , , , , ,88,5,1, , , , , ,8,4,6,2,8,6,1,.696269
4,99215289,22946,3100,5,4,1,2,13, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,4, , , , ,1,2, , , ,4,0,1, , , , , ,88,4,1, , , , , ,3,5,12,1,2,4,2,1.508295
2,96164660,7679,979,5,4,1,1,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2, , , , ,2, , , , ,3,0,1, , , , , ,9,3,1, , , , , ,7,6,3,2,9,3,1,.839583
2,96258726,9445,1197,4,3,1,2,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,2, , , , , ,2, , , , ,3,0,1, , , , , ,5,11,1, , , , , ,8,6,6,2,8,15,1,1.522483
2,97122659,10623,1368,3,2,1,1,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,2, , , , , ,2, , , , ,2,0,1, , , , , ,1,5,1, , , , , ,8,3,2,2,9,2,1,1.601322
4,99215721,22964,3103,4,3,1,2,2, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,2,4,6, , ,2, , , , ,2,0,1, , , , , ,1,8,1, , , , , ,6,4,4,2,6,13,2,1.728191
2,96157982,7545,962,5,4,1,1,4, , , , , , , , , ,1,3, ,2,7,4, , , , , ,1,3,5,6, , ,2, , , , ,1,0,1, , , , , ,1,4,1, , , , , ,7,4,11,2,3,2,2,.555076
3,98217973,17268,2316,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,5, , , , ,1,3, , , , ,2, , , , ,22,22,1, , , , , ,11,1,1, , , , , ,6,6,4,2,10,6,1,.998148
3,98222880,17548,2357,5,4,1,1,6, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4,5, ,2, , , , ,20,0,6,1,2,3, , ,1,8,1, , , , , ,6,5,1,3,8,4,1,.945707
4,99219100,23113,3116,12,11,1,2,20,21,22, , , , , , , ,1,3, ,2,6,1,2,3, , , ,2, , , , , ,2, , , , ,17,14,5,2,3, , , ,9,1,1, , , , , ,9,5,13,2,7,11,2,.545459
1,96109668,830,58,4,3,1,1,1, , , , , , , , , ,1,1,2, ,6,4, , , , , ,1,2,3,4, , ,2, , , , ,16,0,1, , , , , ,10,1,1, , , , , ,6,5,2,2,10,2,1,1.534978
3,98226640,17727,2378,8,6,1,1,15, , , , , , , , , ,1,3, ,2,6,1,1,2, , , ,2, , , , , ,2, , , , ,14,13,3,2,3,5, , ,1,7,1, , , , , ,9,6,13,2,10,19,1,.654517
2,97232661,12084,1567,9,8,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,2, , , , , ,2, , , , ,14,0,5,2,5, , , ,88,1,1, , , , , ,6,6,3,2,8,4,2,.848471
2,96233754,8853,1134,5,4,2, ,12, , , , , , , , , ,1,3, ,2,6,1,2,3,4, , ,2, , , , , ,2, , , , ,13,11,4,1,3,5, , ,10,7,1, , , , , ,8,5,13,1,7,19,1,.855788
4,96204776,19505,2637,8,7,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,1,2,4, , ,2, , , , ,13,0,1, , , , , ,11,9,1, , , , , ,8,5,3,1,9,16,1,.907042
4,99226974,23503,3166,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,5, , , , ,1,6, , , , ,2, , , , ,12,11,4,2, , , , ,5,10,1, , , , , ,5,5,4,2,7,9,1,1.452007
1,96172752,2803,411,7,6,1,1,12, , , , , , , , , ,1,3, ,2,6,2,1,2,3, , ,2, , , , , ,2, , , , ,12,8,1, , , , , ,1,8,1, , , , , ,6,3,8,2,10,18,1,1.23308
1,96221147,4160,556,9,8,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,4,6,7, ,2, , , , ,12,0,1, , , , , ,9,1,1, , , , , ,6,6,3,2,10,8,1,1.380047
1,96103736,5286,21,5,4,1,1,12, , , , , , , , , ,1,3, ,1,6,1,3,5, , , ,1,1,6,7, , ,2, , , , ,11,10,1, , , , , ,9,4,1, , , , , ,6,5,5,2,7,1,1,.976438
3,98213344,16991,2271,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,1,2, , , ,2, , , , , ,2, , , , ,11,10,1, , , , , ,1,3,1, , , , , ,6,5,1,2,8,7,2,.614038
3,98224245,17605,2363,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,1, , , , ,1,1, , , , ,2, , , , ,11,10,1, , , , , ,5,9,1, , , , , ,8,4,6,2,7,16,1,.816484
3,96228682,14168,1898,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,1,5, , , ,1,6, , , , ,2, , , , ,11,9,1, , , , , ,3,1,1, , , , , ,6,4,11,2,5,7,2,.614038
2,96100188,6057,737,5,4,1,2,12, , , , , , , , , ,1,1,3, ,6,1,4, , , , ,1,1, , , , ,2, , , , ,11,8,8,2,3,5, , ,1,10,1, , , , , ,5,6,1,2,9,1,2,1.147287
1,96226837,1437,586,7,6,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,4, , , ,2, , , , ,11,0,1, , , , , ,10,1,1, , , , , ,6,6,1,2,10,5,1,1.24731
2,96221640,8519,1096,8,7,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,4, , , ,2, , , , ,11,0,1, , , , , ,9,11,1, , , , , ,10,5,11,2,3,6,2,.514854
3,96204473,13648,1824,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4, , ,2, , , , ,11,0,6,1, , , , ,9,8,1, , , , , ,5,4,12,1,6,7,2,.911838
3,98217182,17226,2311,10,9,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,4,5,6,7,2, , , , ,11,0,1, , , , , ,88,10,1, , , , , ,11,6,13,2,8,11,1,.421633
2,96224733,8607,1107,5,4,1,1,9, , , , , , , , , ,1,2, , ,6,3,6, , , , ,2, , , , , ,2, , , , ,10,9,4,2, , , , ,1,1,1, , , , , ,6,5,4,2,6,8,2,.681852
4,99235315,23921,3231,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,1,2,3, , ,2, , , , , ,2, , , , ,10,7,7,2, , , , ,1,7,1, , , , , ,11,5,13,2,6,16,2,.480845
2,97102575,9644,1224,5,4,1,1,12, , , , , , , , , ,1,2, , ,6,4, , , , , ,1,2,3,4,6, ,2, , , , ,10,0,1, , , , , ,12,2,1, , , , , ,5,6,4,2,8,2,2,1.169608
2,97213638,11349,1469,4,3,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4,6, ,2, , , , ,10,0,1, , , , , ,8,6,1, , , , , ,5,5,6,1,6,6,2,1.866076
3,96253698,14680,1961,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,3,4, , , ,2, , , , , ,2, , , , ,9,8,13,1,2,3,5, ,4,6,1, , , , , ,6,4,2,2,8,16,1,1.016494
4,99201299,22230,2997,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,1,4, , , ,2, , , , , ,2, , , , ,9,7,10,2,5, , , ,8,11,1, , , , , ,6,5,6,1,6,6,2,1.025554
1,96100666,2137,3,10,9,2, ,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,1,2,3,4,7,2, , , , ,8,0,5,1,2,3,5, ,7,9,1, , , , , ,9,5,13,2,7,4,1,.796768
2,97114573,10242,1315,7,6,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4, , ,2, , , , ,8,0,1, , , , , ,5,4,1, , , , , ,6,6,11,2,4,2,2,.962749
4,96209264,19597,2652,8,7,1,1,2, , , , , , , , , ,1,3, ,2,6,2,2, , , , ,2, , , , , ,2, , , , ,7,6,1, , , , , ,1,1,1, , , , , ,8,4,4,2,6,14,1,.859384
2,96247561,9233,1179,6,5,1,1,12, , , , , , , , , ,1,3, ,2,6,3,2, , , , ,1,1,2,3,4, ,2, , , , ,7,1,1, , , , , ,7,7,1, , , , , ,5,5,1,2,8,9,2,1.467897
2,96119934,6591,821,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4,6, ,2, , , , ,7,0,1, , , , , ,9,4,1, , , , , ,6,5,5,1,8,2,2,.734352
3,98216814,17206,2306,5,4,1,1,12, , , , , , , , , ,1,3, ,2,6,1,3,5, , , ,2, , , , , ,2, , , , ,6,6,1, , , , , ,1,7,1, , , , , ,11,4,13,2,8,19,2,.316077
3,98217754,17251,2314,6,5,1,2,12, , , , , , , , , ,1,2, , ,6,4, , , , , ,2, , , , , ,2, , , , ,6,0,1, , , , , ,6,11,1, , , , , ,5,5,10,2,9,6,1,2.234118
4,99208291,22593,3045,5,4,1,2,12, , , , , , , , , ,1,3, ,2,6,2,2, , , , ,2, , , , , ,2, , , , ,5,3,1, , , , , ,6,9,1, , , , , ,7,4,3,1,7,9,1,.653535
2,96224728,8606,1106,5,4,1,2,12, , , , , , , , , ,1,1,4, ,6,4, , , , , ,1,2,4,6, , ,2, , , , ,5,0,1, , , , , ,1,11,1, , , , , ,6,5,4,2,6,21,1,.941335
3,96214740,13859,1856,7,6,1,1,12, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4,6,7,2, , , , ,5,0,1, , , , , ,7,7,1, , , , , ,5,5,6,2,5,6,2,1.417018
3,98119772,15836,2116,5,4,1,2,13, , , , , , , , , ,1,3, ,1,6,4, , , , , ,1,1,2, , , ,2, , , , ,5,0,1, , , , , ,8,5,1, , , , , ,6,5,6,2,6,10,2,.590395
1,96135850,1177,222,8,7,1,2,8, , , , , , , , , ,1,1,5, ,6,4, , , , , ,1,2,3,4,6, ,2, , , , ,4,0,1, , , , , ,10,9,1, , , , , ,4,5,5,1,6,2,1,1.190946
2,96123851,6711,839,4,3,1,1,2, , , , , , , , , ,1,2, , ,6,4, , , , , ,1,2,4, , , ,2, , , , ,4,0,1, , , , , ,1,4,1, , , , , ,8,5,4,2,8,2,1,1.407927
3,98211646,16885,2257,7,6,1,2,9, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,3,4,6, ,2, , , , ,4,0,1, , , , , ,1,1,1, , , , , ,9,5,13,2,10,4,1,.686249
4,99204738,22406,3016,6,5,1,1,13, , , , , , , , , ,1,3, ,2,6,4, , , , , ,1,2,4,6, , ,2, , , , ,4,0,1, , , , , ,1,3,1, , , , , ,8,5,1,2,8,6,2,.697541
2,97209436,11147,1437,3,2,1,1,1, , , , , , , , , ,1,2, , ,6,4, , , , , ,1,2,3,4, , ,2, , , , ,3,0,1, , , , , ,7,5,1, , , , , ,4,5,5,2,5,9,2,1.490961
1,96126518,1336,166,4,3,1,1,3, , , , , , , , , ,1,2, , ,5,4, , , , , ,2, , , , , ,2, , , , ,88,0,1, , , , , ,88,88,1, , , , , ,11,5,13,4,2,2,2,.677623
2,96217726,8414,1083,3,2,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,6,7,2, , , , ,88,0,1, , , , , ,88,1,1, , , , , ,10,3,13,2,6,19,2,.717772
3,96163482,13321,1768,7,6,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,4,6,7, ,2, , , , ,16,0,1, , , , , ,1,1,1, , , , , ,7,6,13,2,10,2,1,1.256734
3,98111872,15432,2057,7,6,1,1,4, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,6, , , ,2, , , , ,15,0,1, , , , , ,1,8,1, , , , , ,5,3,6,2,8,1,2,1.407086
4,99236920,24003,3242,60,59,1,2,7, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,6, ,2, , , , ,15,0,1, , , , , ,11,5,1, , , , , ,5,5,3,1,2,6,2,4.975825
3,96154954,13171,1746,18,17,1,2,2,24,25,62, , , , , , ,1,3, ,2,5,2,3, , , , ,2, , , , , ,2, , , , ,14,14,1, , , , , ,9,4,1, , , , , ,11,5,13,1,6,2,2,.632018
4,96165249,19233,2599,6,5,1,1,13, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,6,65, , , ,2, , , , ,14,0,13,4, , , , ,9,9,1, , , , , ,4,5,3,1,6,3,2,1.717355
2,97217669,11539,1489,6,5,1,1,12, , , , , , , , , ,1,3, ,2,5,1,1, , , , ,2, , , , , ,2, , , , ,13,12,1, , , , , ,1,14,1, , , , , ,11,2,13,2,4,21,1,.540207
4,99221954,23262,3131,7,6,1,2,2, , , , , , , , , ,1,3, ,2,5,2,3, , , , ,2, , , , , ,2, , , , ,13,8,1, , , , , ,10,10,1, , , , , ,11,3,13,2,6,6,1,.502113
4,99228838,23612,3183,6,5,1,1,12, , , , , , , , , ,1,3, ,2,5,1,1,4, , , ,2, , , , , ,2, , , , ,13,8,1, , , , , ,1,9,1, , , , , ,8,6,2,2,9,4,1,.836222
4,96104620,18215,2449,5,4,1,2,13, , , , , , , , , ,1,3, ,2,5,1,1,2,3, , ,2, , , , , ,2, , , , ,13,3,1, , , , , ,8,7,1, , , , , ,10,3,13,2,3,3,2,.415433
1,96235890,686,631,21,20,1,1,21,23,24,26, , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4, , ,2, , , , ,13,0,1, , , , , ,11,11,1, , , , , ,10,3,11,2,2,6,2,.771301
2,97222536,11765,1516,21,20,1,1,2, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,4,6, , ,2, , , , ,13,0,1, , , , , ,1,2,1, , , , , ,6,4,2,2,10,6,1,2.42637
3,98115961,15626,2085,8,7,1,1,12, , , , , , , , , ,1,3, ,1,5,4, , , , , ,1,2,4, , , ,2, , , , ,13,0,1, , , , , ,11,8,1, , , , , ,11,3,11,2,5,2,2,.548273
4,99105762,20819,2811,8,7,1,2,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,2, , , , , ,2, , , , ,13,0,1, , , , , ,10,9,1, , , , , ,4,5,4,2,8,1,2,1.726306
4,99208758,22628,3054,7,6,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,4, , , ,2, , , , ,13,0,10,2, , , , ,12,14,1, , , , , ,4,5,4,1,10,5,1,2.047511
2,97203163,10810,1397,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,2,1,3, , , ,2, , , , , ,2, , , , ,12,10,1, , , , , ,1,3,1, , , , , ,5,6,6,1,8,20,1,1.829898
2,96172176,7834,1006,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,1,1,3, , , ,2, , , , , ,2, , , , ,12,7,1, , , , , ,9,3,1, , , , , ,4,5,5,1,6,3,2,.816591
2,96108797,6316,773,15,14,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,6, ,2, , , , ,12,0,1, , , , , ,11,5,1, , , , , ,9,5,11,2,1,1,2,.45997
2,96123399,6688,835,6,5,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,5, ,2, , , , ,12,0,1, , , , , ,3,9,1, , , , , ,9,3,5,2,6,3,2,.491468
3,98114842,15576,2079,7,6,1,1,12, , , , , , , , , ,1,3, ,2,5,1,6, , , , ,2, , , , , ,2, , , , ,11,10,1, , , , , ,11,11,1, , , , , ,11,1,13,2,3,1,1,.586019
3,98234209,18095,2433,6,5,1,1,12, , , , , , , , , ,1,3, ,2,5,1,3, , , , ,2, , , , , ,2, , , , ,11,9,1, , , , , ,8,10,1, , , , , ,9,4,13,2,7,8,2,.527921
4,99100534,20546,2772,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,1,1,2,3,4, ,2, , , , , ,2, , , , ,11,8,1, , , , , ,7,3,1, , , , , ,10,5,3,2,8,2,1,.393941
3,98221971,17502,2353,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,1,4, , , , ,2, , , , , ,2, , , , ,11,6,1, , , , , ,88,1,1, , , , , ,7,5,3,2,9,19,1,.724501
1,96136751,3700,229,8,7,1,2,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,4,7, , ,2, , , , ,11,0,1, , , , , ,9,11,1, , , , , ,6,6,3,2,10,10,1,1.245488
1,96206199,86,470,7,6,1,2,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,6, ,2, , , , ,11,0,1, , , , , ,1,11,1, , , , , ,5,6,2,2,10,6,2,1.103189
1,96229187,149,596,13,12,1,1,12,13, , , , , , , , ,1,3, ,2,5,4, , , , , ,1,1,2,4,6, ,2, , , , ,11,0,4,5, , , , ,8,1,1, , , , , ,8,5,13,2,8,6,1,1.120353
2,96157751,7541,961,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,6, ,2, , , , ,11,0,1, , , , , ,11,10,1, , , , , ,5,5,4,1,8,4,1,1.733394
3,96111975,12368,1626,6,5,1,2,12, , , , , , , , , ,1,3, ,1,5,4, , , , , ,1,2,3,4, , ,2, , , , ,11,0,6,1,3, , , ,7,6,1, , , , , ,6,5,5,2,8,1,2,.947542
4,96142727,18876,2540,9,8,1,1,12, , , , , , , , , ,1,3, ,2,5,4, , , , , ,1,2,3,4,5,6,2, , , , ,11,0,4,2, , , , ,12,6,1, , , , , ,4,5,5,2,6,2,2,1.956156
2,96249533,9259,1181,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,1,4, , , , ,2, , , , , ,2, , , , ,10,10,1, , , , , ,1,11,1, , , , , ,9,4,4,2,9,20,1,.595612
1,96113601,5482,87,5,4,1,1,12, , , , , , , , , ,1,2, , ,5,1,1,2,3, , ,2, , , , , ,1,1,2,3,4,10,9,5,1,2,3,4, ,1,4,1, , , , , ,7,3,4,2,6,1,1,.797239
2,97224573,11864,1539,7,6,1,1,12, , , , , , , , , ,1,1,4, ,5,2,4, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,11,1,1, , , , , ,6,4,6,2,8,5,1,1.463618
1,96236965,1975,635,5,4,1,2,13, , , , , , , , , ,1,1,2, ,5,1,1,2, , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,8,1,1, , , , , ,9,3,6,2,10,4,2,.403932
2,97109657,10004,1277,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,1,1,3, , , ,1,1,6, , , ,2, , , , ,10,8,4,2,5, , , ,8,7,1, , , , , ,5,5,5,2,8,1,1,1.773628
3,98223064,17559,2359,5,4,1,1,12, , , , , , , , , ,1,3, ,2,5,1,5,6, , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,9,8,1, , , , , ,6,5,3,2,8,19,2,.575354
4,99207877,22573,3041,5,4,1,2,9, , , , , , , , , ,1,2, , ,5,1,3, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,8,8,1, , , , , ,4,5,4,1,6,6,1,1.704751
